Unnamed: 0,price,full_address,zipcode,beds,baths,latitude,longitude
4224,490000,"1004 18th St NE #7, Washington, DC 20002",20002,2,2,38.90274,-76.97832
4225,374900,"802 21st St NE #C, Washington, DC 20002",20002,1,2,38.90039,-76.97449
4226,350000,"1028 Bladensburg Rd NE APT 25, Washington, DC 20002",20002,1,2,38.90326,-76.98161
4230,435000,"50 Florida Ave NE #301, Washington, DC 20002",20002,1,1,38.910088,-77.00737
4231,475000,"824 18th St NE #302, Washington, DC 20002",20002,2,3,38.9008,-76.97773
4232,399900,"Home 317 Plan, 1625 Eckington",20002,1,1,38.91178,-77.00384
4233,519000,"1631 Montello Ave NE UNIT B, Washington, DC 20002",20002,2,1,38.90785,-76.98636
4234,690000,"1320 Montello Ave NE, Washington, DC 20002",20002,3,2,38.90523,-76.98871
4235,475000,"1625 Eckington Pl NE UNIT 312, Washington, DC 20002",20002,1,1,38.91202,-77.00361
4236,610000,"1260 Owen Pl NE, Washington, DC 20002",20002,4,2,38.90538,-76.9859
4237,359900,"1111 Orren St NE UNIT 408, Washington, DC 20002",20002,1,1,38.90144,-76.98632
4238,389900,"2310 4th St NE #19, Washington, DC 20002",20002,1,1,38.92063,-77.00085
4239,235000,"2213 M St NE #3, Washington, DC 20002",20002,1,1,38.90544,-76.97259
4241,1019000,"515 M St NE #1, Washington, DC 20002",20002,2,3,38.90548,-76.99883
4242,649000,"1943 Capitol Ave NE, Washington, DC 20002",20002,3,1,38.91236,-76.98413
4244,819999,"1325 Queen St NE, Washington, DC 20002",20002,3,3,38.90532,-76.98358
4245,349900,"1111 Orren St NE UNIT 410, Washington, DC 20002",20002,1,1,38.90144,-76.98632
4246,397000,"1620 E St NE APT 1, Washington, DC 20002",20002,2,1,38.89627,-76.98128
4247,432000,"50 Florida Ave NE UNIT 224, Washington, DC 20002",20002,1,1,38.91028,-77.0074
4248,454900,"50 Florida Ave NE UNIT 922, Washington, DC 20002",20002,1,1,38.910088,-77.00737
4250,749000,"1210 18th St NE, Washington, DC 20002",20002,5,4,38.90603,-76.97829
4254,299900,"1004 18th St NE #4, Washington, DC 20002",20002,1,1,38.90274,-76.97832
4256,225000,"824 18th St NE #2, Washington, DC 20002",20002,1,1,38.9008,-76.97773
4258,599900,"2310 4th St NE #28, Washington, DC 20002",20002,2,2,38.92063,-77.00085
4259,826000,"2125 3rd St NE, Washington, DC 20002",20002,2,3,38.91888,-77.00182
4260,1599000,"1813 N Capitol St NE, Washington, DC 20002",20002,5,6,38.91447,-77.00871
4262,1125000,"29 Michigan Ave NE, Washington, DC 20002",20002,4,4,38.92654,-77.00792
4263,649900,"Home 308 Plan, City Homes",20002,2,3,38.912003,-77.00242
4264,650000,"152 Todd Pl NE, Washington, DC 20002",20002,2,2,38.91649,-77.00457
4265,555750,"178 U St NE, Washington, DC 20002",20002,3,1,38.91718,-77.00376
4267,410000,"315 G St NE UNIT 302, Washington, DC 20002",20002,1,1,38.89865,-77.00139
4268,699000,"1626 Washington #K-1, Washington, DC 20002",20002,4,4,38.844475,-77.01594
4269,3690000,"3550 Whitehaven Pkwy NW, Washington, DC 20007",20007,5,6,38.91609,-77.07128
4270,3500000,"3724 S St NW, Washington, DC 20007",20007,6,5,38.91424,-77.07395
4273,269500,"4840 Macarthur Blvd NW APT 606, Washington, DC 20007",20007,1,1,38.91713,-77.09675
4275,377900,"2517 Ontario Rd NW #3, Washington, DC 20009",20009,1,1,38.92355,-77.03997
4277,6000000,"2440 Ontario Rd NW, Washington, DC 20009",20009,5,4,38.92169,-77.04045
4278,2950000,"1425 W St NW, Washington, DC 20009",20009,7,3,38.91941,-77.03305
4281,3225500,"1755 18th St NW, Washington, DC 20009",20009,7,6,38.91393,-77.04148
4282,399900,"1701 16th St NW APT 140, Washington, DC 20009",20009,1,1,38.91305,-77.03617
4283,2799995,"1314 S S St NW, Washington, DC 20009",20009,4,5,38.91389,-77.03033
4284,395000,"1725 17th St NW APT 504, Washington, DC 20009",20009,1,1,38.91354,-77.03792
4285,709000,"2020 12th St NW APT 511, Washington, DC 20009",20009,2,2,38.9176,-77.02815
4286,3995000,"2015 R St NW, Washington, DC 20009",20009,16,7,38.91281,-77.04611
4287,679900,"2001 12th St NW APT 109, Washington, DC 20009",20009,2,2,38.91767,-77.0278
4288,425000,"1753 U St NW #4, Washington, DC 20009",20009,1,1,38.91722,-77.04024
4289,3295000,"1713 Q St NW, Washington, DC 20009",20009,3,4,38.91133,-77.03927
4292,895000,"1210 R St NW APT 201, Washington, DC 20009",20009,2,2,38.91245,-77.02867
4293,359000,"1701 16th St NW APT 125, Washington, DC 20009",20009,1,1,38.91303,-77.03578
4296,3799999,"1626 Riggs Pl NW, Washington, DC 20009",20009,6,5,38.9132,-77.03782
4297,650000,"1427 Q St NW #1, Washington, DC 20009",20009,1,1,38.91133,-77.03322
4299,810000,"1714 Euclid St NW #7, Washington, DC 20009",20009,2,2,38.92295,-77.03951
4300,799000,"2125 14th St NW APT 803, Washington, DC 20009",20009,1,2,38.91859,-77.03163
4301,2495000,"1836 California St NW, Washington, DC 20009",20009,9,6,38.91764,-77.04282
4302,1439000,"1746 Lanier Pl NW #1, Washington, DC 20009",20009,4,4,38.92455,-77.0416
4303,449999,"1661 Crescent Pl NW APT 101, Washington, DC 20009",20009,1,1,38.92088,-77.03823
4304,1250000,"1441 Florida Ave NW APT 3B, Washington, DC 20009",20009,2,3,38.919785,-77.03322
4305,999999,"1222 Girard St NW #1, Washington, DC 20009",20009,3,4,38.92547,-77.02875
4306,715000,"1307 Clifton St NW APT 22, Washington, DC 20009",20009,2,2,38.92272,-77.03025
4309,300000,"1439 Euclid St NW APT 206, Washington, DC 20009",20009,1,1,38.92379,-77.0335
4310,675000,"1478 Harvard St NW #2, Washington, DC 20009",20009,2,2,38.92617,-77.03526
4311,390000,"1465 Harvard St NW UNIT B101, Washington, DC 20009",20009,1,1,38.92657,-77.03475
4312,382000,"1225 Fairmont St NW APT 101, Washington, DC 20009",20009,2,1,38.92503,-77.02886
4313,349900,"1418 W St NW #101, Washington, DC 20009",20009,1,1,38.91887,-77.03273
4314,1499000,"1748 Lanier #1, Washington, DC 20009",20009,4,4,38.924458,-77.04161
4315,424900,"2024 16th St NW UNIT B, Washington, DC 20009",20009,1,1,38.9177,-77.03695
4316,299900,"1341 Clifton St NW APT 104, Washington, DC 20009",20009,1,1,38.92279,-77.03111
4317,1499000,"1748 Lanier Pl NW #1, Washington, DC 20009",20009,4,4,38.92452,-77.04165
4320,419900,"2001 16th St NW APT 607, Washington, DC 20009",20009,1,1,38.91783,-77.03615
4321,850000,"1303 Euclid St NW, Washington, DC 20009",20009,5,4,38.92399,-77.03
4323,2800000,"1719 Q St NW, Washington, DC 20009",20009,7,4,38.91133,-77.03948
4324,325000,"1401 Columbia Rd NW APT 109, Washington, DC 20009",20009,1,1,38.92784,-77.03315
4325,549000,"2125 14th St NW APT 707, Washington, DC 20009",20009,1,1,38.91859,-77.03163
4327,375000,"1714 Euclid St NW #3, Washington, DC 20009",20009,1,1,38.92295,-77.03951
4328,1324000,"1748 Lanier #2, Washington, DC 20009",20009,3,3,38.924458,-77.04161
4330,1600000,"1423 Girard St NW, Washington, DC 20009",20009,1,1,38.9257,-77.03357
4331,1259000,"1746 Lanier Pl NW #2, Washington, DC 20009",20009,3,3,38.92455,-77.0416
4332,324900,"1441 Euclid St NW #B1, Washington, DC 20009",20009,1,1,38.92378,-77.03368
4334,389000,"1340 Fairmont St NW APT 23, Washington, DC 20009",20009,1,1,38.92448,-77.03129
4335,475000,"1412 Chapin St NW APT 5, Washington, DC 20009",20009,1,1,38.92131,-77.03271
4336,1324000,"1748 Lanier Pl NW #2, Washington, DC 20009",20009,3,3,38.92452,-77.04165
4337,1555000,"1321 Harvard St NW, Washington, DC 20009",20009,8,5,38.92697,-77.03048
4341,4440000,"1713 Q St NW #2-3, Washington, DC 20009",20009,4,6,38.91133,-77.03927
4342,1050000,"1210 R St NW UNIT 10, Washington, DC 20009",20009,3,2,38.91245,-77.02867
4350,750000,"2183 Half Moon Pl NE, Washington, DC 20018",20018,4,4,38.92034,-76.96615
4353,485000,"1722 Montana Ave NE #1722, Washington, DC 20018",20018,4,2,38.920563,-76.979965
4354,185000,"1380 Bryant St NE APT 202, Washington, DC 20018",20018,1,1,38.92132,-76.98609
4356,340000,"1386 Bryant St NE APT 203, Washington, DC 20018",20018,2,1,38.92139,-76.98546
4358,349900,"1355 Bryant St NE APT 1, Washington, DC 20018",20018,2,2,38.9209,-76.98669
4378,754990,"Cedar Hill Plan, Potomac Overlook The Monument Series",20745,3,5,38.782917,-77.00996
4381,899000,"45 Sutton Sq SW UNIT 1110, Washington, DC 20024",20024,2,1,38.87954,-77.02438
4388,2599605,"P Rockmere Plan, PCI - 20816",20816,6,5,38.959015,-77.12165
4389,3567795,"Metro Plan, PCI -20016",20817,5,5,38.980145,-77.11481
4390,3688744,"Multi-Plan, PCI -20016",20817,5,5,38.980145,-77.11481
4393,2571986,"Moorland Plan, PCI - 20816",20816,5,6,38.959015,-77.12165
4394,4385944,"5200 C Murray Road Plan, PCI - 20815",20815,5,6,38.97465,-77.090195
4396,2599605,"P Rockmere Plan, PCI - 20815",20815,6,5,38.97465,-77.090195
4397,2287988,"P Thornapple Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
4398,2654222,"Jubilee Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
4399,2144982,"Ariel Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4400,2070658,"P Culpeper Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
4401,3887744,"Oliver Plan, PCI -20016",20817,6,7,38.980145,-77.11481
4402,2181986,"Salem Plan, PCI - 20816",20816,4,4,38.959015,-77.12165
4403,2958745,"P Durbin Plan, PCI - 20815",20815,6,6,38.97465,-77.090195
4404,2437988,"Winnett Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4405,2497988,"Appleton Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
4406,2867504,"P Shelton Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
4407,2476665,"Metro Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4408,2821986,"Garfield Plan, PCI - 20816",20816,6,6,38.959015,-77.12165
4409,1309900,"Camelia Plan, Amalyn Origin Collection",20817,3,3,39.01747,-77.1433
4410,2229964,"Merrimac Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4412,2901232,"Oliver Plan, PCI - 20852",20817,6,7,39.04403,-77.130455
4413,2476998,"Glenrose Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4414,2289984,"Battery Park Plan, PCI - 20814",20814,5,4,38.99006,-77.11541
4415,2181986,"Salem Plan, PCI - 20814",20814,4,4,38.99006,-77.11541
4416,2870000,"Greystone Plan, PCI - 20816",20816,4,5,38.959015,-77.12165
4418,2238599,"Yuma Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
4419,2070658,"P Culpeper Plan, PCI - 20815",20815,5,5,38.97465,-77.090195
4421,2324222,"Jubilee Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
4422,2198444,"Pelham Plan, PCI - 20852",20817,5,4,39.04403,-77.130455
4423,2459988,"Cardiff Plan, PCI - 20852",20817,5,5,39.04403,-77.130455
4424,2435544,"Earlston Plan, PCI - 20816",20816,5,5,38.959015,-77.12165
4425,3087604,"P Sycamore Plan, PCI - 20815",20815,6,5,38.97465,-77.090195
4426,3694655,"Roseland Plan, PCI -20016",20817,6,5,38.980145,-77.11481
4427,2321986,"Marbury 40S Plan, PCI - 20814",20814,5,5,38.99006,-77.11541
4428,3299954,"Warner Plan, PCI - 20852",20817,6,7,39.04403,-77.130455
4431,522000,"38 47th St SE, Washington, DC 20019",20019,3,4,38.890015,-76.935
4432,160000,"11 46th St SE APT 201, Washington, DC 20019",20019,2,2,38.88922,-76.93632
4434,335000,"504 45th St NE, Washington, DC 20019",20019,2,2,38.89563,-76.938
4435,119900,"4800 C St SE APT 102, Washington, DC 20019",20019,1,1,38.885986,-76.93424
4436,629900,"5114 Bass Pl SE, Washington, DC 20019",20019,5,4,38.88576,-76.92779
4438,299000,"4956 Just St NE, Washington, DC 20019",20019,2,1,38.90263,-76.93106
4445,3899954,"Warner Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4450,2409655,"6516 Elmhirst Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4451,2637644,"Iroquois Plan, PCI - 22101",22101,6,6,38.937378,-77.18919
4452,2447988,"Winnett Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4455,2390565,"Rolston M Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4457,2497845,"Huntington Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4458,2181986,"Salem Plan, PCI - 22101",22101,4,4,38.937378,-77.18919
4459,2409432,"1116 Carper Street Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4460,4200000,"Brentwood Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4461,2309855,"6526 Washburn Ct. Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4462,2409675,"Macon Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4463,2659984,"Holiday Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4466,2674855,"162 B Wrightson Drive Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4467,2527600,"Roseland Plan, PCI - 22101",22101,6,5,38.937378,-77.18919
4468,1669000,"Cypress Plan, Pimmit Hills",22043,4,4,38.910694,-77.1952
4470,2683655,"Rockmere Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4471,5500000,"Crail Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4473,2709655,"Wrightson Plan, PCI - 22101",22101,6,6,38.937378,-77.18919
4474,1450000,"FRENCH COUNTRY III - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,5,7,38.87433,-77.182304
4476,852335,"The Cessna Plan, The Townhomes at Graham Park",22042,2,3,38.865887,-77.19876
4477,2291000,"Halbert Plan, PCI - 22101",22101,4,5,38.937378,-77.18919
4480,2954985,"P Winnett Plan, PCI - 22101",22101,6,6,38.937378,-77.18919
4502,2270658,"P Culpeper Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4538,2889554,"Kentbury Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4540,2790796,"Beech W Plan, PCI - 22101",22101,5,6,38.937378,-77.18919
4559,3358745,"P Durbin Plan, PCI - 22101",22101,6,6,38.937378,-77.18919
4560,2485090,"1629 Wrightson Drive Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4561,2459988,"Cardiff Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4562,2967504,"P Shelton Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4564,2599605,"P Rockmere Plan, PCI - 22101",22101,6,5,38.937378,-77.18919
4568,2446999,"Balsam Model Plan, PCI - 22101",22101,6,5,38.937378,-77.18919
4573,2387799,"Sycamore Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4575,2840000,"Greystone Plan, PCI - 22101",22101,4,5,38.937378,-77.18919
4576,2476998,"Glenrose Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4577,2587988,"P Thornapple Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4584,2598044,"1649 A Wrightson Drive Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4585,3254984,"Lyon Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4587,2498505,"Battery Park Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4590,2198444,"Pelham Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4592,2409654,"Rolston Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4605,2874554,"Upland Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4625,2985000,"B Balsam Model Plan, PCI - 22101",22101,6,5,38.937378,-77.18919
4627,2779085,"Whitehall Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4666,719000,"525 Water St SW SUITE 208, Washington, DC 20024",20024,2,2,38.87585,-77.0206
4667,359999,"1435 4th St SW APT B507, Washington, DC 20024",20024,1,1,38.87233,-77.01819
4668,1795000,"45 Sutton Sq SW UNIT 906, Washington, DC 20024",20024,2,2,38.87903,-77.0246
4669,2300000,"601 Wharf St SW UNIT 905, Washington, DC 20024",20024,2,3,38.87682,-77.02155
4745,3187604,"P Sycamore Plan, PCI - 22101",22101,6,5,38.937378,-77.18919
4747,3285654,"Kentbury Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4752,2490944,"7101 Thrasher Road Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4753,976300,"The Brookline Plan, Tysons Ridge",22043,3,3,38.908634,-77.21048
4755,2927744,"Oliver Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4756,2486555,"Pine Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4758,2059755,"1830 Hileman Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4759,2498543,"Arden - Priced for Dillon Ave. McLean Plan, PCI - 22101",22101,4,5,38.937378,-77.18919
4761,2438505,"Merrimac Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4763,785700,"The Bellair Plan, The Townhomes at Graham Park",22042,2,2,38.865887,-77.19876
4764,2867795,"Metro Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4767,3239565,"Madison Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4769,3687766,"C Copley Plan, PCI - 22101",22101,5,6,38.937378,-77.18919
4773,2328443,"Plainview Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4774,2490554,"1809 Sheridan Ct. Plan, PCI - 22101",22101,6,6,38.937378,-77.18919
4775,2388714,"Multi-Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4777,3498055,"Nevis Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4778,1799000,"Irving Plan, Pimmit Hills",22043,4,4,38.910694,-77.1952
4779,2524222,"Jubilee Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4814,4087887,"Brentwood B Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4820,220000,"429 N St SW #S-201, Washington, DC 20024",20024,1,1,38.87504,-77.01898
4822,1294800,"The Carmel Plan, Tysons Ridge",22043,3,3,38.908634,-77.21048
4832,898910,"HEMLOCK 24' Plan, Townes at Little River Crossing",22003,3,3,38.82984,-77.20075
4833,1620000,"Purple Diamond Plan, by Botero Homes in Falls Church",22042,3,4,38.87433,-77.182304
4837,1590777,"The Durham Plan, Tysons Ridge",22043,3,4,38.908634,-77.21048
4838,1474900,"The Evanston Plan, Tysons Ridge",22043,3,3,38.908634,-77.21048
4853,1719000,"Davenport Plan, Pimmit Hills",22043,4,4,38.910694,-77.1952
4855,3540994,"Rosemont Contemporary Plan, PCI - 22101",22101,5,4,38.937378,-77.18919
4857,2309567,"Ariel Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4859,1450000,"Mediterranean Villa VII -Future Construction Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
4860,2755806,"Oliver Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4861,3474666,"Joyce Plan, PCI - 22101",22101,6,7,38.937378,-77.18919
4862,1948000,"Aurora Plan, PCI - 22101",22101,4,4,38.937378,-77.18919
4863,1875000,"Residence D2 Plan, Monarch Tysons",22102,2,2,38.925163,-77.21994
4867,1550000,"English Manor I -Future Construction Plan, by Botero Homes in Falls Church",22042,6,7,38.87433,-77.182304
4868,1718000,"Residence D3 Plan, Monarch Tysons",22102,2,3,38.925163,-77.21994
4869,1450000,"English Manor III -Future Construction Plan, by Botero Homes in Falls Church",22042,5,6,38.87433,-77.182304
4870,2294666,"Park Plan, PCI - 22101",22101,5,5,38.937378,-77.18919
4876,1400000,"Jeffersonian III - Future Construction of Custom Plan, by Botero Homes in Falls Church",22042,6,7,38.87433,-77.182304
4879,1649000,"Ardmore Plan, Pimmit Hills",22043,4,3,38.910694,-77.1952
4883,1749000,"East Lake Plan, Pimmit Hills",22043,4,4,38.910694,-77.1952
4894,449000,"700 7th St SW APT 505, Washington, DC 20024",20024,2,1,38.88065,-77.02094
4933,899900,"3151 Newton St NE, Washington, DC 20018",20018,4,4,38.93394,-76.96217
4935,1699000,"4200 Massachusetts Ave NW APT 910, Washington, DC 20016",20016,2,3,38.93509,-77.0831
4936,289900,"4201 Cathedral Ave NW APT 503W, Washington, DC 20016",20016,1,1,38.93118,-77.0818
4937,259900,"4200 Cathedral Ave NW APT 108, Washington, DC 20016",20016,1,1,38.92972,-77.08294
4938,288000,"4200 Cathedral Ave NW APT 408, Washington, DC 20016",20016,1,1,38.92972,-77.08294
4939,425500,"6803 Cameron Dr NW #314, Washington, DC 20016",20016,1,1,38.97306,-77.02832
4940,280000,"4200 Cathedral Ave NW APT 603, Washington, DC 20016",20016,1,1,38.92972,-77.08294
4944,2500000,"601 Wharf St SW UNIT 906, Washington, DC 20024",20024,2,3,38.876823,-77.02155
4945,315000,"800 4th St SW APT N717, Washington, DC 20024",20024,1,1,38.88029,-77.01713
4946,135000,"1311 Delaware Ave SW APT S528, Washington, DC 20024",20024,1,1,38.87344,-77.01545
4947,1725000,"601 Wharf St SW UNIT 904, Washington, DC 20024",20024,2,3,38.876816,-77.02155
4949,335000,"800 4th St SW APT S708, Washington, DC 20024",20024,1,1,38.88026,-77.01708
4950,255000,"800 4th St SW APT N410, Washington, DC 20024",20024,1,1,38.88029,-77.01713
4951,2355000,"306 Plan, Amaris",20024,2,3,38.878357,-77.023834
4953,1925000,"203 Plan, Amaris",20024,2,3,38.878357,-77.023834
4954,185000,"1301 Delaware Ave SW APT N503, Washington, DC 20024",20024,1,1,38.8742,-77.01545
4955,303000,"1101 3rd St SW APT 503, Washington, DC 20024",20024,1,1,38.87711,-77.01572
4956,129900,"1311 Delaware Ave SW APT S346, Washington, DC 20024",20024,1,1,38.87344,-77.01545
4957,185000,"1311 Deleware Ave #S841, Washington, DC 20024",20024,1,1,38.87344,-77.01545
4958,2100000,"601 Wharf St SW UNIT 705, Washington, DC 20024",20024,2,3,38.876854,-77.02153
4959,150000,"1301 Delaware Ave SW APT N816, Washington, DC 20024",20024,1,1,38.8742,-77.01545
4960,319800,"800 4th St SW APT N317, Washington, DC 20024",20024,1,1,38.88029,-77.01713
4961,1750000,"601 Wharf St SW UNIT 1004, Washington, DC 20024",20024,2,3,38.87685,-77.021545
