id,full_address,zipcode,latitude,longitude,property_type,price,amenities
19699547,"630 Massachusetts Ave NE, Washington, DC 20002, USA",20002,38.89305,-76.99733,Private Room In Townhouse,60.0,"['Hot water', 'Piano', 'Fire extinguisher', 'Smoke alarm', 'Record player', 'Baking sheet', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'KIRKS body soap', 'Hangers', 'Essentials', 'Hot water kettle', 'Long term stays allowed', 'Dishes and silverware', 'KIRKS conditioner', 'Free dryer – In building', 'Dining table', 'Host greets you', 'Dishwasher', 'Barbecue utensils', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Books and reading material', 'Paid parking off premises', 'Extra pillows and blankets', 'KitchenAid gas stove', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Shampoo', 'Microwave', 'Kitchen', 'Wine glasses', 'Bathtub', 'First aid kit', 'BBQ grill: charcoal', 'Iron', 'Heating', 'Free washer – In building', 'Portable fans', 'Blender', 'Clothing storage: closet', 'Cleaning products']"
20126341,"513 F St NE, Washington, DC 20002, USA",20002,38.89706,-76.99897,Private Room In Home,75.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Laundromat nearby', 'Essentials', 'Toaster', 'Dishes and silverware', 'Coffee maker', 'Shower gel', 'Lock on bedroom door', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Keypad', 'Iron', 'Heating', 'Conditioner']"
20166365,"Russell Senate Office Building, 437 Constitution Ave NE, Washington, DC 20002, USA",20002,38.89183,-76.99971,Entire Rental Unit,104.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Air conditioning', 'Carbon monoxide alarm', 'Children’s books and toys', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Iron', 'Heating', 'Pets allowed', 'Lockbox', 'Dryer']"
20265888,"608 Massachusetts Ave NE, Washington, DC 20002, USA",20002,38.89312,-76.99792,Entire Rental Unit,213.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'TV', 'Free parking on premises', 'Dishes and silverware', 'Free dryer – In building', 'Long term stays allowed', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Paid parking off premises', 'Crib', 'Dedicated workspace', 'Bed linens', 'Pack ’n play/Travel crib', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Shared patio or balcony', 'Babysitter recommendations', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Free washer – In building', 'Gas stove', 'Garden view']"
20604877,"1125 H St NE, Washington, DC 20002, USA",20002,38.90007,-76.99026,Entire Townhouse,184.0,"['Changing table', 'Hot water', 'Ceiling fan', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'GE gas stove', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'BBQ grill', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Barbecue utensils', 'Luggage dropoff allowed', 'Shower gel', '43 inch HDTV with standard cable, Netflix, HBO Max', 'Extra pillows and blankets', 'Crib', 'Rice maker', 'Dedicated workspace', 'High chair', 'Free dryer – In unit', 'Bed linens', 'Fireplace guards', 'Pack ’n play/Travel crib', 'Private patio or balcony', 'Clothing storage', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Pets allowed', 'Bathtub', 'Baby safety gates', 'Iron', 'Heating', 'Indoor fireplace: gas', 'Portable fans', 'Ethernet connection', 'Free parking on premises', 'Blender', 'Coffee', 'Lockbox', 'Conditioner', 'Cleaning products']"
20773444,"509 Constitution Ave NE, Washington, DC 20002, USA",20002,38.89184,-76.99908,Entire Rental Unit,158.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Window AC unit', 'Wifi', 'Cooking basics', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Dishes and silverware', 'Free dryer – In building', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Paid parking off premises', 'Dedicated workspace', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Free washer – In building', 'Free parking on premises']"
21012348,"639 Massachusetts Ave NE, Washington, DC 20002, USA",20002,38.89229,-76.99726,Entire Rental Unit,177.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'BBQ grill', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Free dryer – In building', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Paid parking off premises', 'Bed linens', 'Pack ’n play/Travel crib', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Shared patio or balcony', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Free washer – In building', 'Free parking on premises']"
21106596,"701 K St NE #101, Washington, DC 20002, USA",20002,38.90231,-76.9958,Entire Rental Unit,122.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Shower gel', 'TV with Amazon Prime Video, Hulu, Netflix, Roku', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Self check-in', 'Bluetooth sound system', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Children’s dinnerware', 'Wine glasses', 'Private entrance', 'Keypad', 'Conditioner', 'Bathtub', 'Coffee maker: Nespresso', 'Standalone high chair - always at the listing', 'Iron', 'Electric stove', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
21282988,"1316 Montello Ave NE, Washington, DC 20002, USA",20002,38.90512,-76.98877,Entire Townhouse,342.0,"['Ceiling fan', 'Hot water', 'Freezer', 'City skyline view', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'TV with standard cable, Amazon Prime Video, Netflix', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Board games', 'Barbecue utensils', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Central heating', 'Free dryer – In unit', 'Bed linens', 'Pack ’n play/Travel crib', 'Private patio or balcony', 'Clothing storage', 'Carbon monoxide alarm', 'Stove', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Trash compactor', 'Self check-in', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Sound system', 'Iron', 'Sun loungers', 'Ethernet connection', 'Coffee', 'Lockbox', 'Conditioner', 'Cleaning products']"
21368941,"1715 C St NE, Washington, DC 20002, USA",20002,38.89292,-76.98007,Entire Guest Suite,112.0,"['Hot water', 'AC - split type ductless system', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Dishes and silverware', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Crib', 'High chair', 'Free dryer – In unit', 'TV with standard cable', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Self check-in', 'Children’s books and toys', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Children’s dinnerware', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Single level home', 'Free parking on premises']"
21422900,"229 6th St NE, Washington, DC 20002, USA",20002,38.8935,-76.99832,Private Room In Townhouse,54.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Record player', 'Kenmore refrigerator', 'Cooking basics', 'Wifi', 'Baking sheet', 'Hair dryer', 'Free street parking', 'KIRKS body soap', 'Hangers', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Long term stays allowed', 'Dishes and silverware', 'KIRKS conditioner', 'Free dryer – In building', 'Dining table', 'Host greets you', 'Dishwasher', 'Barbecue utensils', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Books and reading material', 'Paid parking off premises', 'Extra pillows and blankets', 'Kitchen aid oven', 'Cleaning available during stay', 'Air conditioning', 'Carbon monoxide alarm', 'Shampoo', 'Kitchen', 'Wine glasses', 'KitchenAid stove', 'Bathtub', 'First aid kit', 'BBQ grill: charcoal', 'Iron', 'Heating', 'Clothing storage: closet and dresser', 'Free washer – In building', 'Blender', 'Cleaning products']"
21793152,"1192 Neal St NE, Washington, DC 20002, USA",20002,38.90478,-76.98926,Entire Rental Unit,113.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Essentials', 'Outlet covers', 'Hot water kettle', 'Toaster', 'Long term stays allowed', '50 inch HDTV with Roku', 'Dishes and silverware', 'Body soap', 'Coffee maker', 'Kitchenette', 'Luggage dropoff allowed', 'Shower gel', 'Books and reading material', 'Extra pillows and blankets', 'Cleaning available during stay', 'Bed linens', 'Private patio or balcony', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Outdoor furniture', 'EV charger', 'Shampoo', 'Microwave', 'Private entrance', 'Self check-in', 'Wine glasses', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Single level home', 'Coffee', 'Conditioner', 'Cleaning products']"
21879862,"1117 K St NE, Washington, DC 20002, USA",20002,38.90239645293085,-76.9907837165624,Entire Townhouse,185.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Cleaning products', 'Hair dryer', 'Hangers', 'Essentials', 'Long term stays allowed', 'Dishes and silverware', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Private patio or balcony', 'Air conditioning', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Exterior security cameras on property', 'Keypad', 'Heating', 'Clothing storage: closet and dresser', 'Pets allowed', 'Conditioner', '60 inch HDTV']"
22115415,"300 11th St NE, Washington, DC 20002, USA",20002,38.89379,-76.9917,Entire Rental Unit,136.0,"['32 inch HDTV with Netflix', 'Hot water', 'Ceiling fan', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Record player', 'Baking sheet', 'Cooking basics', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Dove body soap', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Fast wifi – 202 Mbps', 'Dining table', 'Shower gel', 'Central heating', 'Dedicated workspace', 'Pantene shampoo', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Keypad', 'Indoor fireplace: electric', 'Bathtub', 'Pantene conditioner', 'Iron', 'Single level home', 'Electric stove', 'Garden view', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
22308082,"220 1/2 12th Pl NE, Washington, DC 20002, USA",20002,38.89259,-76.98943,Entire Rental Unit,173.0,"['Hot water', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Free parking on premises', 'Dishes and silverware', 'Long term stays allowed', 'Dishwasher', 'Coffee maker', 'Board games', 'Patio or balcony', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Children’s dinnerware', 'Private entrance', 'Keypad', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Garden view']"
22416682,"331 9th St NE, Washington, DC 20002, USA",20002,38.89429,-76.99356,Private Room In Townhouse,135.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Public Goods body soap', 'Laundromat nearby', 'Essentials', 'Host greets you', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', '55 inch HDTV with Roku', 'Bed linens', 'Fast wifi – 200 Mbps', 'Carbon monoxide alarm', 'Public Goods shampoo', 'Bidet', 'Exterior security cameras on property', 'Bathtub', 'Iron', 'Public Goods conditioner', 'Portable fans', 'Clothing storage: closet']"
22508080,"1352 E St NE, Washington, DC 20002, USA",20002,38.89634,-76.98656,Entire Guest Suite,108.0,"['Hot water', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Portable heater', 'Laundromat nearby', 'Essentials', 'Smart lock', 'Long term stays allowed', '50 inch HDTV with Roku', 'Dining table', 'Body soap', 'Shower gel', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Mini fridge', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Exterior security cameras on property', 'Conditioner', 'Bathtub', 'First aid kit', 'Iron', 'Portable fans', 'Baby monitor', 'Pack ’n play/Travel crib - always at the listing', 'Clothing storage: closet', 'Cleaning products']"
22718758,"1323 Emerald St NE, Washington, DC 20002, USA",20002,38.89661,-76.98743,Entire Townhouse,121.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Movie theater', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Free carport on premises', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Toaster', 'Long term stays allowed', 'Courtyard view', 'Dishes and silverware', 'Free washer – In unit', 'Body soap', 'Luggage dropoff allowed', 'Shower gel', 'Mosquito net', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Mini fridge', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Clothing storage: closet', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Bidet', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Shared patio or balcony', 'Keypad', 'Indoor fireplace: electric', 'First aid kit', 'Iron', 'Park view', '50 inch HDTV with Netflix, Amazon Prime Video', 'Ethernet connection', 'Garden view', 'Portable heater', 'Coffee', 'Coffee maker: drip coffee maker', 'Conditioner', 'Cleaning products']"
22773755,"207 Bryant St NE, Washington, DC 20002, USA",20002,38.92114,-77.00313,Entire Rental Unit,85.0,"['Hot water', 'Refrigerator', 'Smoke alarm', 'Free street parking', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Dishes and silverware', 'Dining table', 'Coffee maker', 'Extra pillows and blankets', '48 inch TV with Roku', 'Bed linens', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Exterior security cameras on property', 'Iron', 'Heating', 'Coffee', 'Lockbox']"
23101507,"2514 E St NE, Washington, DC 20002, USA",20002,38.89569,-76.97086,Entire Home,87.0,"['Hot water', 'AC - split type ductless system', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Wifi', 'Shared backyard – Fully fenced', 'Hair dryer', 'Essentials', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Free dryer – In unit', 'Lockbox', 'Bed linens', 'Mini fridge', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'TV with Netflix, Roku', 'Heating', 'Free parking on premises', 'Coffee', 'Magic Chef refrigerator', 'Conditioner']"
23560608,"645 C St NE, Washington, DC 20002, USA",20002,38.89335,-76.99677,Private Room In Home,63.0,"['Hot water', 'Smoke alarm', 'Kenmore refrigerator', 'Baking sheet', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Hangers', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Long term stays allowed', 'Dishes and silverware', 'Free dryer – In building', 'Dining table', 'Dishwasher', 'Barbecue utensils', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Extra pillows and blankets', 'Cleaning available during stay', 'Kirks conditioner', 'Bed linens', 'Private patio or balcony', 'Air conditioning', 'Carbon monoxide alarm', 'Shampoo', 'Kirks body soap', 'Kitchen', 'Kitchen aid stainless steel oven', 'Wine glasses', 'KitchenAid stove', 'Bathtub', 'First aid kit', 'Paid parking garage off premises', 'BBQ grill: charcoal', 'Iron', 'Heating', 'Clothing storage: closet and dresser', 'Free washer – In building', 'Portable fans', 'Blender', 'Cleaning products']"
